timestamp,Boomer Rocket Team ,Engineering Diversity and Inclusion Program Fund MEP & D&I ,Civil Engineering & Environmental Science ,Aerospace & Mechanical Engineering ,Industrial & Systems Engineering ,Engineering Pathways ,Diversity & Inclusion Scholarships ,Sooner Off Road ,Electrical Engineering Undergraduate Lab ,Sooner Rover ,OU Young Engineering Alumni ,Sooner Competitive Robotics Team ,E-Club ,LKOT ,Design Build Fly ,OU Artificial Intelligence/Machine Learning Club ,Electrical & Computer Engineering ,Sooner Racing Team ,Engineering Physics ,Concrete Canoe ,Computer Science ,Women in Engineering 
Apr 13 @ 4:44:09,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4800.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:44:21,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4810.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:44:21,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4820.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:44:22,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4830.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:44:30,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4840.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:44:36,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4850.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:44:41,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4860.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:44:54,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4870.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:45:01,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4880.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:45:07,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4890.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:45:25,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4900.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:45:29,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4910.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:45:36,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4920.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:45:38,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4930.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:45:41,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4940.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:46:01,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4950.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:46:10,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4960.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:46:14,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4970.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:46:18,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4980.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:46:20,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,4990.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:46:41,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5000.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:46:49,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5010.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:46:55,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5020.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:46:58,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5030.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:46:59,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5040.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:47:10,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5050.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:47:12,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5060.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:47:31,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5070.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:47:31,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5080.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:47:33,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5090.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:47:45,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5100.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:47:47,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5110.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:48:09,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5120.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:48:11,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5130.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:48:13,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5140.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:48:14,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5150.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:48:16,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5160.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:48:18,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5170.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:48:21,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5180.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:48:45,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5190.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:48:47,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5200.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:48:48,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5210.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:48:54,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5220.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:48:58,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5230.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:49:17,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5240.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:49:24,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5250.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:49:36,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5260.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:49:40,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5270.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:49:42,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5280.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:49:45,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5290.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:49:53,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5300.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:50:12,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5310.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:50:15,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5320.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:50:28,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5330.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:50:37,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5340.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:50:47,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5350.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:50:51,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5360.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:51:10,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5370.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:51:14,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5380.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:51:20,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5390.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:51:42,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5400.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:51:50,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5410.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:51:55,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5420.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:51:58,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5430.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:51:59,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5440.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:52:14,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5450.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:52:19,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5460.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:52:41,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5470.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:52:41,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5480.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:52:49,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5490.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:53:15,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5500.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:53:30,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5510.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:53:42,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5520.0,0.0,250.0,0.0,0.0
Apr 13 @ 4:54:11,60.0,2100.0,110.0,50.0,750.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5530.0,0.0,250.0,0.0,0.0
Apr 13 @ 6:00:29,60.0,2100.0,110.0,50.0,850.0,100.0,1000.0,439.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5530.0,0.0,250.0,0.0,0.0
Apr 13 @ 6:10:02,60.0,2100.0,110.0,50.0,850.0,100.0,1000.0,739.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5530.0,0.0,250.0,0.0,0.0
Apr 13 @ 6:23:17,60.0,2100.0,110.0,50.0,850.0,100.0,1000.0,739.0,100.0,70.0,110.0,780.0,10.0,571.0,270.0,100.0,10.0,5530.0,50.0,250.0,0.0,0.0
Apr 13 @ 6:59:51,60.0,2100.0,110.0,50.0,850.0,100.0,1000.0,739.0,100.0,70.0,110.0,780.0,20.0,571.0,270.0,100.0,10.0,5530.0,50.0,250.0,0.0,0.0
Apr 13 @ 7:03:43,60.0,2100.0,110.0,50.0,850.0,100.0,1000.0,739.0,100.0,70.0,110.0,780.0,30.0,571.0,270.0,100.0,10.0,5530.0,50.0,250.0,0.0,0.0
Apr 13 @ 7:10:38,60.0,2100.0,110.0,50.0,850.0,100.0,1000.0,739.0,100.0,70.0,110.0,780.0,30.0,571.0,270.0,100.0,10.0,5530.0,50.0,250.0,0.0,0.0
Apr 13 @ 7:33:13,60.0,2100.0,110.0,50.0,850.0,100.0,1000.0,739.0,100.0,70.0,110.0,780.0,40.0,571.0,270.0,100.0,10.0,5530.0,50.0,250.0,0.0,0.0
Apr 13 @ 7:37:14,60.0,2100.0,110.0,50.0,850.0,100.0,1000.0,739.0,100.0,70.0,110.0,780.0,40.0,571.0,270.0,100.0,10.0,5530.0,50.0,250.0,0.0,0.0
Apr 13 @ 7:38:14,60.0,2100.0,110.0,50.0,850.0,100.0,1000.0,739.0,100.0,70.0,110.0,780.0,40.0,571.0,270.0,100.0,10.0,5530.0,50.0,250.0,0.0,0.0
Apr 13 @ 7:38:14,60.0,2100.0,110.0,50.0,850.0,100.0,1000.0,739.0,100.0,70.0,110.0,780.0,40.0,571.0,270.0,100.0,10.0,5530.0,50.0,250.0,0.0,0.0
Apr 13 @ 7:38:14,60.0,2150.0,110.0,50.0,850.0,100.0,1000.0,739.0,100.0,70.0,110.0,780.0,40.0,571.0,270.0,100.0,10.0,5530.0,50.0,250.0,0.0,0.0
Apr 13 @ 7:38:46,60.0,2250.0,110.0,50.0,850.0,100.0,1000.0,739.0,100.0,70.0,110.0,780.0,40.0,571.0,270.0,100.0,10.0,5530.0,50.0,250.0,0.0,0.0
Apr 13 @ 7:43:59,60.0,2250.0,110.0,50.0,1350.0,100.0,1000.0,739.0,100.0,70.0,110.0,780.0,40.0,571.0,270.0,100.0,10.0,5530.0,50.0,250.0,0.0,0.0
Apr 13 @ 7:44:28,60.0,2250.0,110.0,150.0,1350.0,100.0,1000.0,739.0,100.0,70.0,110.0,780.0,40.0,571.0,270.0,100.0,10.0,5530.0,50.0,250.0,0.0,0.0
Apr 13 @ 7:45:42,60.0,2250.0,110.0,150.0,1500.0,100.0,1000.0,739.0,100.0,70.0,110.0,780.0,40.0,571.0,270.0,100.0,10.0,5530.0,50.0,250.0,0.0,0.0
Apr 13 @ 7:45:42,60.0,2250.0,110.0,150.0,1500.0,100.0,1100.0,739.0,100.0,70.0,110.0,780.0,40.0,571.0,270.0,100.0,10.0,5530.0,50.0,250.0,0.0,0.0
Apr 13 @ 7:46:13,60.0,2250.0,110.0,150.0,1500.0,100.0,1100.0,739.0,100.0,70.0,110.0,780.0,40.0,671.0,270.0,100.0,10.0,5530.0,50.0,250.0,0.0,0.0
Apr 13 @ 7:48:31,60.0,2250.0,110.0,150.0,1500.0,100.0,1100.0,739.0,100.0,70.0,110.0,780.0,40.0,671.0,270.0,100.0,10.0,5530.0,50.0,250.0,100.0,0.0
Apr 13 @ 7:49:25,60.0,2250.0,110.0,150.0,1500.0,100.0,1100.0,739.0,100.0,70.0,110.0,780.0,40.0,671.0,270.0,100.0,10.0,5530.0,50.0,250.0,300.0,0.0
Apr 13 @ 7:53:46,60.0,2250.0,110.0,150.0,1500.0,100.0,1100.0,739.0,100.0,70.0,110.0,780.0,40.0,671.0,270.0,100.0,10.0,5530.0,50.0,250.0,300.0,0.0
Apr 13 @ 7:54:03,60.0,2250.0,110.0,150.0,1500.0,100.0,1100.0,739.0,100.0,70.0,110.0,780.0,40.0,671.0,270.0,100.0,10.0,5530.0,50.0,250.0,300.0,0.0
Apr 13 @ 7:56:26,60.0,2250.0,110.0,150.0,1500.0,100.0,1100.0,739.0,100.0,70.0,110.0,790.0,40.0,671.0,270.0,100.0,10.0,5530.0,50.0,250.0,300.0,0.0
Apr 13 @ 7:56:42,60.0,2250.0,110.0,150.0,1500.0,100.0,1100.0,739.0,100.0,70.0,110.0,790.0,40.0,671.0,270.0,110.0,10.0,5530.0,50.0,250.0,300.0,0.0
Apr 13 @ 7:56:54,60.0,2250.0,110.0,150.0,1550.0,100.0,1100.0,739.0,100.0,70.0,110.0,790.0,40.0,671.0,270.0,110.0,10.0,5530.0,50.0,250.0,300.0,0.0
Apr 13 @ 7:57:00,60.0,2250.0,110.0,150.0,1650.0,100.0,1100.0,739.0,100.0,70.0,110.0,790.0,40.0,671.0,270.0,110.0,10.0,5530.0,50.0,250.0,300.0,0.0
Apr 13 @ 7:58:19,60.0,2250.0,110.0,150.0,1650.0,100.0,1100.0,739.0,100.0,70.0,110.0,790.0,50.0,671.0,270.0,110.0,10.0,5530.0,50.0,250.0,300.0,0.0
Apr 13 @ 7:58:24,60.0,2250.0,110.0,150.0,1650.0,100.0,1100.0,739.0,100.0,70.0,110.0,790.0,50.0,671.0,270.0,110.0,10.0,5530.0,50.0,250.0,300.0,0.0
Apr 13 @ 7:59:25,60.0,2250.0,110.0,150.0,1650.0,100.0,1100.0,739.0,100.0,70.0,110.0,790.0,90.0,671.0,270.0,110.0,10.0,5530.0,50.0,250.0,300.0,0.0
Apr 13 @ 8:03:25,60.0,2250.0,110.0,650.0,1650.0,100.0,1100.0,739.0,100.0,70.0,110.0,790.0,90.0,671.0,270.0,110.0,10.0,5530.0,50.0,250.0,300.0,0.0
Apr 13 @ 8:04:06,60.0,2250.0,110.0,650.0,1650.0,100.0,1100.0,739.0,100.0,70.0,110.0,790.0,90.0,671.0,270.0,110.0,10.0,5530.0,50.0,250.0,300.0,0.0
Apr 13 @ 8:05:53,60.0,2250.0,110.0,650.0,1650.0,100.0,1100.0,739.0,100.0,70.0,110.0,790.0,140.0,671.0,270.0,110.0,10.0,5530.0,50.0,250.0,300.0,0.0
Apr 13 @ 8:06:25,60.0,2250.0,110.0,650.0,1650.0,100.0,1100.0,739.0,100.0,70.0,110.0,790.0,140.0,671.0,270.0,110.0,10.0,5530.0,1050.0,250.0,300.0,0.0
Apr 13 @ 8:07:34,60.0,2250.0,110.0,650.0,1650.0,100.0,1100.0,739.0,100.0,70.0,110.0,790.0,140.0,671.0,270.0,110.0,10.0,5530.0,1050.0,250.0,300.0,0.0
Apr 13 @ 8:08:12,60.0,2250.0,110.0,650.0,2650.0,100.0,1100.0,739.0,100.0,70.0,110.0,790.0,140.0,671.0,270.0,110.0,10.0,5530.0,1050.0,250.0,300.0,0.0
Apr 13 @ 8:09:27,60.0,2250.0,110.0,650.0,2650.0,100.0,1100.0,739.0,100.0,70.0,110.0,790.0,140.0,671.0,270.0,210.0,10.0,5530.0,1050.0,250.0,300.0,0.0
Apr 13 @ 8:09:47,60.0,2250.0,110.0,650.0,2650.0,100.0,1100.0,739.0,100.0,70.0,110.0,790.0,190.0,671.0,270.0,210.0,10.0,5530.0,1050.0,250.0,300.0,0.0
Apr 13 @ 8:11:28,60.0,2250.0,110.0,650.0,2650.0,100.0,1100.0,739.0,100.0,70.0,110.0,790.0,190.0,671.0,270.0,210.0,10.0,5530.0,1050.0,250.0,350.0,0.0
Apr 13 @ 8:11:28,60.0,2250.0,110.0,650.0,2650.0,100.0,1100.0,739.0,100.0,70.0,110.0,790.0,190.0,671.0,270.0,210.0,10.0,5530.0,1050.0,250.0,350.0,0.0
Apr 13 @ 8:16:51,60.0,2250.0,110.0,650.0,2650.0,100.0,1100.0,739.0,100.0,70.0,110.0,790.0,190.0,671.0,270.0,210.0,10.0,5530.0,1050.0,250.0,650.0,0.0
Apr 13 @ 8:16:58,60.0,2250.0,110.0,650.0,2650.0,100.0,1100.0,739.0,600.0,70.0,110.0,790.0,190.0,671.0,270.0,210.0,10.0,5530.0,1050.0,250.0,650.0,0.0
Apr 13 @ 8:17:10,60.0,2250.0,110.0,650.0,2650.0,100.0,1100.0,739.0,600.0,70.0,210.0,790.0,190.0,671.0,270.0,210.0,10.0,5530.0,1050.0,250.0,650.0,0.0
Apr 13 @ 8:17:10,60.0,2250.0,110.0,650.0,2650.0,100.0,1100.0,739.0,600.0,70.0,210.0,790.0,190.0,671.0,270.0,210.0,10.0,5530.0,1050.0,250.0,650.0,0.0
Apr 13 @ 8:17:55,60.0,2250.0,110.0,650.0,2650.0,100.0,1100.0,739.0,600.0,70.0,210.0,790.0,190.0,671.0,270.0,210.0,10.0,5530.0,1050.0,250.0,1150.0,0.0
Apr 13 @ 8:17:56,60.0,2250.0,110.0,650.0,2650.0,100.0,1100.0,739.0,600.0,70.0,210.0,790.0,190.0,671.0,270.0,210.0,10.0,5530.0,1050.0,250.0,1250.0,0.0
Apr 13 @ 8:22:28,60.0,2250.0,110.0,650.0,2650.0,100.0,1100.0,739.0,600.0,70.0,210.0,790.0,190.0,671.0,270.0,260.0,10.0,5530.0,1050.0,250.0,1250.0,0.0
Apr 13 @ 8:24:39,60.0,2350.0,110.0,650.0,2650.0,100.0,1100.0,739.0,600.0,70.0,210.0,790.0,190.0,671.0,270.0,260.0,10.0,5530.0,1050.0,250.0,1250.0,0.0
Apr 13 @ 8:25:56,60.0,2350.0,110.0,650.0,2650.0,100.0,1100.0,739.0,600.0,70.0,220.0,790.0,190.0,671.0,270.0,260.0,10.0,5530.0,1050.0,250.0,1250.0,0.0
Apr 13 @ 8:28:28,60.0,2350.0,110.0,650.0,2675.0,100.0,1100.0,739.0,600.0,70.0,220.0,790.0,190.0,671.0,270.0,260.0,10.0,5530.0,1050.0,250.0,1250.0,0.0
Apr 13 @ 8:34:00,60.0,2350.0,110.0,650.0,2675.0,100.0,1100.0,739.0,600.0,70.0,220.0,790.0,190.0,671.0,270.0,260.0,10.0,5530.0,1050.0,250.0,1300.0,0.0
Apr 13 @ 8:37:18,60.0,2350.0,110.0,650.0,2675.0,100.0,1100.0,739.0,650.0,70.0,220.0,790.0,190.0,671.0,270.0,260.0,10.0,5530.0,1050.0,250.0,1300.0,0.0
Apr 13 @ 8:40:14,60.0,2350.0,110.0,650.0,2675.0,100.0,1100.0,739.0,650.0,70.0,240.0,790.0,190.0,671.0,270.0,260.0,10.0,5530.0,1050.0,250.0,1300.0,0.0
Apr 13 @ 8:40:20,60.0,2350.0,110.0,650.0,2675.0,100.0,1100.0,739.0,650.0,70.0,240.0,790.0,190.0,671.0,270.0,510.0,10.0,5530.0,1050.0,250.0,1300.0,0.0
Apr 13 @ 8:41:34,60.0,2350.0,110.0,650.0,2675.0,100.0,1100.0,739.0,650.0,70.0,240.0,890.0,190.0,671.0,270.0,510.0,10.0,5530.0,1050.0,250.0,1300.0,0.0
Apr 13 @ 8:44:18,60.0,2850.0,110.0,650.0,2675.0,100.0,1100.0,739.0,650.0,70.0,240.0,890.0,190.0,671.0,270.0,510.0,10.0,5530.0,1050.0,250.0,1300.0,0.0
